product,rating,rating count,price,product url
Plant Stand Indoor Outdoor，Tall Black Metal Rustproof Stable Plant Stands，2 Tier 27.1 inch Multiple Plant Rack for Planter Corner Garden Living Room & Garden  ,5.0 out of 5 stars,1  ,19.1,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A02806222C7IK0M21HZJO&url=%2FOutdoor%25EF%25BC%258CTall-Rustproof-Stands%25EF%25BC%258C2-Multiple-Planter%2Fdp%2FB0BB64C5QH%2Fref%3Dsr_1_161_sspa%3Fkeywords%3Dindoor%2Bplants%26qid%3D1665566711%26qu%3DeyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%253D%253D%26sr%3D8-161-spons%26psc%3D1&qualifier=1665566711&id=1907418054387735&widgetName=sp_mtf
"Hanging Planters for Window with Plants Pots - Wall / Window Plant Hanger Indoor Herb Garden (1pc, White)  ",4.5 out of 5 stars,857  ,15.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A01753561B9R6DES0F7AT&url=%2FHanging-Planters-Window-Plants-Pots%2Fdp%2FB0B776KPM7%2Fref%3Dsr_1_162_sspa%3Fkeywords%3Dindoor%2Bplants%26qid%3D1665566711%26qu%3DeyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%253D%253D%26sr%3D8-162-spons%26psc%3D1%26smid%3DAHEII252NMGJ&qualifier=1665566711&id=1907418054387735&widgetName=sp_mtf
"Plant stand, Kcysta Plant Stand Indoor Outdoor, Adjustable Plant Shelf, Black  ",4.8 out of 5 stars,8  ,11.19,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A05366751E9TCH8FL62XQ&url=%2FPlant-Kcysta-Indoor-Outdoor-Adjustable%2Fdp%2FB0B4C83NWW%2Fref%3Dsr_1_163_sspa%3Fkeywords%3Dindoor%2Bplants%26qid%3D1665566711%26qu%3DeyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%253D%253D%26sr%3D8-163-spons%26psc%3D1&qualifier=1665566711&id=1907418054387735&widgetName=sp_mtf
LINZINAR Plant Stand Metal 6 Tier 7 Potted Multiple Flower Pot Holder Shelf Indoor Outdoor Planter Display Shelving Unit for Patio Garden Corner Balcony Living Room Dark Grey  ,4.1 out of 5 stars,"1,043  ",33.29,https://amazon.com/LINZINAR-Multiple-Outdoor-Planter-Shelving/dp/B09RF2VW8R/ref=sr_1_165?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-165
"Kings Gardening Clever Pot - Self Watering Pot for Indoor Outdoor Use, Animated Eye Water Level Indicator, UV Resistant Planter, Ideal for Flowers, Succulents, African Violets, and More 8"" (Black Owl)  ",4.6 out of 5 stars,69  ,26.99,https://amazon.com/GARDENING-Watering-Indicator-Resistant-Succulents/dp/B095535441/ref=sr_1_166?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-166
"AZERPIAN Plant Stand 5 Tier Indoor Metal Flower Shelf for Multiple Plants Corner Tall Flower Holders for Patio Garden Living Room Balcony Bedroom, (White)  ",3.9 out of 5 stars,40  ,34.99,https://amazon.com/AZERPIAN-Multiple-Holders-Balcony-Bedroom/dp/B0B4D7NGWS/ref=sr_1_167?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-167
"Grow Lights for Indoor Plants, Six Head LED Grow Light with Full Spectrum & Red White Spectrum for Indoor Plant Growing Lamp, Adjustable Gooseneck, Suitable for Plants Growth(Six Head Grow Light)  ",4.5 out of 5 stars,119  ,18.99,https://amazon.com/Spectrum-Growing-Adjustable-Gooseneck-Suitable/dp/B09XDK4N6S/ref=sr_1_168?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-168
"UEHICT Plant Grow Lights for Indoor Plants - Full Spectrum Mini Plant Grow Lamps with Stand, High-Efficiency LEDs, Height Adjustable, Auto Timer, Table Top UV Plant Light for Indoor Growing, Seedlings  ",4.4 out of 5 stars,15  ,21.99,https://amazon.com/UEHICT-Plant-Lights-Indoor-Plants/dp/B0B5Z21F9B/ref=sr_1_169?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-169
"Plant Stand Shelf Outdoor Indoor for Plants Multiple - 6 Tier Metal Corner Plant Stands Rack - Tiered Vertical Flower Pot Holder Potted Stands Shelves for Patio, Garden, Balcony, Black  ",3.8 out of 5 stars,7  ,24.99,https://amazon.com/Plant-Outdoor-Indoor-Plants-Multiple/dp/B0B4H4QR22/ref=sr_1_170?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-170
Whonline 6 Pack Self Watering Pots 8/7/6.5/ Inch Plastic Plant Pots Bottom Watering Plant Pots with Saucer Reservoir and Watering Lip for Indoor Outdoor Flowers Plants Windowsill  ,4.9 out of 5 stars,17  ,24.99,https://amazon.com/Whonline-Watering-Plastic-Reservoir-Windowsill/dp/B0B2D9H16K/ref=sr_1_171?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-171
"Grow Light, FOXGARDEN Full Spectrum Plant Light Strip for Indoor Plants, 96 LED Bright Grow Lamp with Auto On/Off Timer 4/8/12H, 4 Dimmable Brightness  ",4.6 out of 5 stars,202  ,11.51,https://amazon.com/FoxGarden-Spectrum-Indoor-Dimmable-Brightness/dp/B09JGPVPP9/ref=sr_1_172?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-172
"Laiensia Bamboo 5 Tier 6 Potted Plant Stand Rack Multiple Flower Pot Holder Shelf, Indoor&Outdoor Planter Display Shelves for Patio Garden, Living Room, Corner Balcony and Bedroom,Brown  ",3.3 out of 5 stars,9  ,26.97,https://amazon.com/Laiensia-Multiple-Outdoor-Planter-Display/dp/B09PH18GJC/ref=sr_1_173?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-173
"Bamboo 4 Tiers Plant Stands, Planter Pot Holder Shelf, Indoor Outdoor Flower Display Organizer Storage Rack, Heavy Duty Planter Shelving Unit  ",4.5 out of 5 stars,238  ,31.99,https://amazon.com/Planter-Outdoor-Display-Organizer-Shelving/dp/B091Z2S6XP/ref=sr_1_174?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-174
"DOMMIA Grow Lights, 2Pcs Full Spectrum Grow Light for Indoor Plants, 84 LEDs Sunlike Plant Grow Light with On/Off Switch for Seed Starting, Hydroponics, Succulents & More, Easy to Assemble  ",4.5 out of 5 stars,129  ,13.59,https://amazon.com/DOMMIA-Spectrum-Starting-Hydroponics-Succulents/dp/B09T6QSSJY/ref=sr_1_175?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-175
"Auledio Plant Stand Rack 2 Tier Indoor Outdoor Multiple Holder Shelf,Black  ",4.6 out of 5 stars,819  ,21.59,https://amazon.com/Auledio-Indoor-Outdoor-Multiple-Holder/dp/B098QV12L8/ref=sr_1_176?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-176
Honeycomber 1000 - Adjustable Scrog System for Plants - Horizontal Trellis & Plant Trainer - for Indoor or Outdoor Growing - Beginner Friendly Scrogging Kit with Reusable Screen Panels and Wheels  ,4.6 out of 5 stars,5  ,39.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A01795603ERDVG3QLSSSX&url=%2FHoneycomber-1000-Adjustable-Horizontal-Scrogging%2Fdp%2FB0B1729CPF%2Fref%3Dsr_1_177_sspa%3Fkeywords%3Dindoor%2Bplants%26qid%3D1665566711%26qu%3DeyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%253D%253D%26sr%3D8-177-spons%26psc%3D1&qualifier=1665566711&id=1907418054387735&widgetName=sp_mtf
"Succulent Pots 3 Pack, 3.15 Inch Small Plastic Succulent Pots with Drainage, White Succulent Planters Flower Pots for Plants , Plants Not Included  ",4.6 out of 5 stars,24  ,7.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A06529613LXRW793AD12&url=%2FSucculent-Plastic-Drainage-Planters-Included%2Fdp%2FB0B7RTWFVL%2Fref%3Dsr_1_178_sspa%3Fkeywords%3Dindoor%2Bplants%26qid%3D1665566711%26qu%3DeyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%253D%253D%26sr%3D8-178-spons%26psc%3D1&qualifier=1665566711&id=1907418054387735&widgetName=sp_mtf
"Succulent Pots, Warmplus 3 inch Mandala Planter Pot with Drainage and Bamboo Tray, Small Pots for All House Plants, Succulents, Flowers, Cactus, Pack of 6 - Plants Not Included  ",4.7 out of 5 stars,583  ,26.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A042024411213359TDIML&url=%2FSucculent-Warmplus-Mandala-Drainage-Succulents%2Fdp%2FB095YDFZKD%2Fref%3Dsr_1_179_sspa%3Fkeywords%3Dindoor%2Bplants%26qid%3D1665566711%26qu%3DeyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%253D%253D%26sr%3D8-179-spons%26psc%3D1&qualifier=1665566711&id=1907418054387735&widgetName=sp_mtf
OrganiHaus 2-Pack 10 & 12 inch Planters | Round Planter Cover | Rope Plant Baskets Indoor | Flower Pot Covers Wraps | Woven Basket for Plant Pots | Decorative Basket Planter for Indoor Plants - Honey  ,4.6 out of 5 stars,"3,088  ",28.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A02820112JGP3G0018ARV&url=%2FOrganiHaus-2-Pack-Planter-Baskets-Storage%2Fdp%2FB08TM1NCH8%2Fref%3Dsr_1_180_sspa%3Fkeywords%3Dindoor%2Bplants%26qid%3D1665566711%26qu%3DeyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%253D%253D%26sr%3D8-180-spons%26psc%3D1&qualifier=1665566711&id=1907418054387735&widgetName=sp_mtf
"Plant Light for Indoor Plants, JINHONGTO 3000k/5000k/660nm Full Spectrum Grow Light, 3 Light Modes & 10 Dimming Levels with Timer Function  ",4.5 out of 5 stars,118  ,17.59,https://amazon.com/Indoor-JINHONGTO-Spectrum-Dimming-Function/dp/B09M3BZ7GQ/ref=sr_1_182?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-182
"HOMENOTE Plant Pots, Set of 15 Plastic Planters with Multiple Drainage Holes and Tray 6 inch Indoor Plant Pot for All Home Garden Flowers Succulents (White)  ",4.7 out of 5 stars,"3,764  ",16.79,https://amazon.com/HOMENOTE-Planters-Multiple-Drainage-Succulents/dp/B08CDM91T4/ref=sr_1_183?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-183
"TKRSRK 2 Pcs Iron Garden Trellis for Climbing Plants, 13.6"" Rust-Proof Small Trellis for Indoor Potted Plants, Round Circle Trellis with Bird, Metal Vine Plant Support Trellis for Vines - Black  ",4.7 out of 5 stars,117  ,9.99,https://amazon.com/TKRSRK-Trellis-Climbing-Rust-Proof-Support/dp/B0B2JY58YW/ref=sr_1_185?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-185
Plant Stand Indoor Outdoor 3 Tier 35'' Tall Metal Plant Rack Organizer 3 Flower Pot Holder Shelves Planter Display Storage Shelf for Home Garden Patio Bathroom Office Living Room Balcony Corner(Black)  ,4.5 out of 5 stars,298  ,39.99,https://amazon.com/Outdoor-Organizer-Shelves-Planter-Bathroom/dp/B09M8CBBSC/ref=sr_1_186?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-186
"Plant Stand Indoor Outdoor 4 Tier Metal Tall Plant stand - Tiered Corner Plant Stands for Plants Multiple - Tall Plant Rack for Patio, Living Room - Flower Pot Holder Stands Shelves  ",4.7 out of 5 stars,12  ,35.99,https://amazon.com/Plant-Stand-Indoor-Outdoor-Metal/dp/B0B41NK3YL/ref=sr_1_187?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-187
Fashionstorm Indoor Outdoor Glass Hanging Planters Plant Pots Water Plant Containers Flower Pots Glass Terrariums 3 Pieces  ,4.5 out of 5 stars,"1,813  ",15.99,https://amazon.com/Fashionstorm-Irregular-Geometric-Planters-Including/dp/B00UTL4OPM/ref=sr_1_188?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-188
"Grow Light for Indoor Plants, LBW Full Spectrum Desk LED Plant Light, Small Grow Lamp with On/Off Switch, Height Adjustable, Flexible Gooseneck, Ideal for Indoor Grow  ",4.5 out of 5 stars,285  ,23.99,https://amazon.com/LBW-Spectrum-Seedlings-Adjustable-Gooseneck/dp/B099DMY1ZT/ref=sr_1_189?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-189
Plant Stand Indoor Outdoor - Metal 2 Tier Flower Pot Holder Display Vertical Shelves Shelf - Wrought Iron Corner Planter Rack Multiple Organizer for Garden Patio Lawn Balcony Office  ,4.2 out of 5 stars,5  ,19.99,https://amazon.com/Plant-Stand-Indoor-Outdoor-Organizer/dp/B0B5V7WBGV/ref=sr_1_190?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-190
"Veakoo Plant Stand Indoor Outdoor,11 Tiered Tall Wood Flower Stands Large Plant Shelf Multiple Garden Shelves Window Display Holder Rack for Corner Balcony Patio Living Room Bedroom with 3 Free Tool  ",4.5 out of 5 stars,720  ,35.99,https://amazon.com/Veakoo-Outdoor-Multiple-Shelves-Display/dp/B09G6BCMMS/ref=sr_1_191?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-191
"Green Bamboo Sticks Plant Stakes, Plant Support Sticks for Indoor Plants, GAGINANG Sturdy Bamboo Stakes, Floral Plant Support for Indoor and Outdoor Plants 25 Pack (18 inches)  ",4.4 out of 5 stars,127  ,6.99,https://amazon.com/Bamboo-Sticks-Support-GAGINANG-Outdoor/dp/B09TVKDWGK/ref=sr_1_192?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-192
"INLI Macrame Plant Hanger Indoor Hanging Macrame Planters 35"" Beads Single Tier Plant Macrame Hanger Hanging Plant Holders for 5-10” Planters. No Tassel Macrame Plant Hangers.  ",4.7 out of 5 stars,360  ,8.99,https://amazon.com/INLI-Macrame-Planters-Planters-Hangers/dp/B09MRH5V25/ref=sr_1_193?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-193
"Plant Stands Indoor Tall, 3 Tier Plant Stands with Racks, 40 Inch Bamboo Plant Shelf for Corner, Walnut Color Planter Holders for Living Room, Flower Rack for Balcony Patio  ",4.6 out of 5 stars,141  ,30.39,https://amazon.com/DolceLuna-Stands-Planter-Holders-Balcony/dp/B09Q3FB5G5/ref=sr_1_195?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-195
"Lxyoug LED Grow Lights for Indoor Plants Full Spectrum Plant Light with 15-60 inches Adjustable Tripod Stand, Red Blue White Floor Grow Lamp with 4/8/12H Timer with Remote Control  ",4.6 out of 5 stars,"2,940  ",29.49,https://amazon.com/Lights-Indoor-Spectrum-Adjustable-Control/dp/B094J35S9C/ref=sr_1_196?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-196
"BluemingHomeDecor Plant Basket – Large Seagrass Planter Baskets for Indoors, Woven Rattan Planters for Tall Indoor Plants with Handles, Wicker Boho Decorative Plant Pot (Large, 11-12 Inch)  ",4.6 out of 5 stars,286  ,18.99,https://amazon.com/Plant-Baskets-Seagrass-Planter-Durable/dp/B091V4NPPH/ref=sr_1_197?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-197
"2 Pack Hanging Planters Set,10 Inch Indoor Outdoor Hanging Plant Pot Basket,Hanging Flower Pot with Drainage Hole with 3 Hooks for Garden Home(Green)  ",4.7 out of 5 stars,559  ,24.99,https://amazon.com/Hanging-Planters-Indoor-Outdoor-Drainage/dp/B09NCRY1BG/ref=sr_1_198?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-198
"Plant Stand, Metal Plant Stands for Indoor Plants Adjustable for 8 9 10 11 12 inches Pot, Planter Stand Mid Century Stable Stylish Corner Plant Stand for Outdoor, Gold 1Pack, Pot not Included  ",4.3 out of 5 stars,404  ,25.99,https://amazon.com/Adjustable-Planter-Century-Stylish-Included/dp/B08JT7Y9F6/ref=sr_1_199?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-199
"AISBUGUR Ceramic Plant Pots 6 inch Pots for Indoor Plants Set of 2 Flower Pots Unique Crackle Glaze Design Plant Pots with Drainage Hole and Saucer Come with Drainage Nets, Grey  ",4.9 out of 5 stars,20  ,22.49,https://amazon.com/AISBUGUR-Ceramic-Plant-Pots-Indoor-Plants-Crackle-Drainage/dp/B09Y59LSYD/ref=sr_1_200?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-200
"EZORKAS Grow Light, 150W Equivalent Tri Head Timing 120 LED 9 Dimmable Levels Plant Grow Lights for Indoor Plants with Red Blue Spectrum, Adjustable Gooseneck, 3 9 12H Timer, 3 Switch Modes  ",4.7 out of 5 stars,"14,074  ",17.99,https://amazon.com/EZORKAS-Dimmable-Spectrum-Adjustable-Gooseneck/dp/B07ZHY1B4C/ref=sr_1_202?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-202
"PeerBasics, Indoor Plant Trellis, 6 Pack, Climbing Garden Leaf Shape Supports, for DYI Climbing Stems Stalks & Vine Vegetable Potted Garden (6)  ",4.4 out of 5 stars,"1,848  ",10.99,https://amazon.com/PeerBasics-Trellis-Climbing-Supports-Vegetable/dp/B085J18975/ref=sr_1_203?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-203
"Metal Plant Stand Indoor Outdoor, 6 Tier Corner Plant Shelf Stands for Plants Multiple, Vertical Tall Flower Pot Holder Stands, Tiered Planter Rack for Patio, Garden, Balcony, Living Room, Black  ",4.1 out of 5 stars,24  ,25.99,https://amazon.com/Outdoor-Multiple-Vertical-Planter-Balcony/dp/B0B1C1BWXD/ref=sr_1_204?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-204
